rgi_id,C,80;o1region,C,80;o2region,C,80;glims_id,C,80;anlys_id,N,18,0;subm_id,N,18,0;src_date,C,80;cenlon,N,24,15;cenlat,N,24,15;utm_zone,N,18,0;area_km2,N,24,15;primeclass,N,18,0;conn_lvl,N,18,0;surge_type,N,18,0;term_type,N,18,0;glac_name,C,80;is_rgi6,N,18,0;termlon,N,24,15;termlat,N,24,15;zmin_m,N,24,15;zmax_m,N,24,15;zmed_m,N,24,15;zmean_m,N,24,15;slope_deg,N,24,15;aspect_deg,N,24,15;aspect_sec,N,18,0;dem_source,C,80;lmax_m,N,18,0
RGI2000-v7.0-G-11-00092;11;11-01;G006235E44903N;752509;731;2003-08-13T00:00:00;6,236023;44,903180;32;0,2059;0;0;0;0;FR4N01166F02 des Fetoules;0;6,232821655024350;44,905628914193100;2905,8;3404,7;3172,8;3162,9;33,46;325,5;8;COPDEM30;750
RGI2000-v7.0-G-11-00093;11;11-01;G006238E44897N;752515;731;2003-08-13T00:00:00;6,238420;44,896737;32;0,0242;0;0;0;0;FR4N01166F03 du Col Nord de l'Etret;0;6,236445794536280;44,896923040753500;3066,6;3323,3;3213,3;3201,6;40,43;299,5;8;COPDEM30;332
RGI2000-v7.0-G-11-00094;11;11-01;G006241E44893N;752518;731;2003-08-13T00:00:00;6,241072;44,892972;32;0,0907;0;0;0;0;FR4N01166F04 du Clocher de l'Etret;0;6,238554773693390;44,893399367201500;3070,6;3389,7;3201,7;3215,9;33,40;296,5;8;COPDEM30;483
RGI2000-v7.0-G-11-00095;11;11-01;G006259E44881N;752523;731;2003-08-13T00:00:00;6,247100;44,886370;32;0,0843;0;0;0;0;;0;6,248619262481940;44,884929121409900;3103,4;3277,3;3166,9;3172,2;25,93;179,4;5;COPDEM30;530
RGI2000-v7.0-G-11-00096;11;11-01;G006263E44892N;752532;731;2003-08-13T00:00:00;6,252826;44,892795;32;2,0094;0;0;0;0;FR4N01166E06 du Vallon des Etages;0;6,262675042976560;44,899934910402300;2396,3;3243,5;2860,0;2835,7;31,47;13,2;1;COPDEM30;2919
RGI2000-v7.0-G-11-00097;11;11-01;G006275E44878N;752572;731;2003-08-13T00:00:00;6,285657;44,879855;32;1,7600;0;0;0;0;FR4N01166D20-22 Rouies/Chardon/Petit Chardon 1;0;6,296990771042030;44,888812396209400;2168,8;3220,2;2572,1;2596,9;28,40;1,8;1;COPDEM30;2981
RGI2000-v7.0-G-11-00098;11;11-01;G006289E44871N;752577;731;2003-08-13T00:00:00;6,289513;44,871654;32;0,0351;0;0;0;0;FR4N01172D03 du Vaccivier;0;6,290334262007040;44,870843656029500;2878,6;2999,6;2936,8;2938,4;26,56;136,5;4;COPDEM30;260
RGI2000-v7.0-G-11-00099;11;11-01;G006302E44870N;752581;731;2003-08-13T00:00:00;6,301848;44,870044;32;0,0234;0;0;0;0;;0;6,301041734435500;44,869459423571900;2886,1;3071,8;2934,1;2943,3;38,65;230,9;6;COPDEM30;184
RGI2000-v7.0-G-11-00100;11;11-01;G006319E44867N;752587;731;2003-08-13T00:00:00;6,313174;44,868167;32;0,7774;0;0;0;0;FR4N01166D14+66D15 du Says;0;6,321501705783280;44,869133499218800;2723,0;3283,7;3038,8;3034,0;30,74;39,5;2;COPDEM30;2394
RGI2000-v7.0-G-11-00101;11;11-01;G006318E44866N;752596;731;2003-08-13T00:00:00;6,321248;44,864237;32;0,0181;0;0;0;0;;0;6,321378127838770;44,865496265697600;3099,6;3240,6;3159,1;3168,1;32,27;10,8;1;COPDEM30;252
RGI2000-v7.0-G-11-00102;11;11-01;G006324E44862N;752601;731;2003-08-13T00:00:00;6,324084;44,862064;32;0,0149;0;0;0;0;Glacier du Gioberney_3;0;6,325303704758020;44,862178392356200;2961,1;3029,3;3000,7;3000,2;30,06;118,6;4;COPDEM30;180
RGI2000-v7.0-G-11-00103;11;11-01;G006320E44859N;752594;731;2003-08-13T00:00:00;6,319800;44,859323;32;0,1661;0;0;0;0;;0;6,323570883811390;44,860168453090000;3005,4;3245,1;3147,8;3140,0;28,78;91,0;3;COPDEM30;472
RGI2000-v7.0-G-11-00104;11;11-01;G006325E44867N;752602;731;2003-08-13T00:00:00;6,324429;44,867056;32;0,0251;0;0;0;0;;0;6,325754933863220;44,868765314451400;2795,3;3075,5;2950,3;2942,1;39,54;37,0;2;COPDEM30;418
RGI2000-v7.0-G-11-00105;11;11-01;G006334E44865N;752616;731;2003-08-13T00:00:00;6,335424;44,861876;32;2,9009;0;0;0;0;FR4N01166D11 de la Pilatte;0;6,331381923287580;44,874702555143100;2328,5;3433,4;2943,1;2917,5;27,00;353,3;1;COPDEM30;3257
RGI2000-v7.0-G-11-00106;11;11-01;G006347E44864N;752645;731;2003-08-13T00:00:00;6,346362;44,865605;32;0,1966;0;0;0;0;FR4N01166D10 du Coin;0;6,343955436870950;44,865394944907800;2877,7;3231,4;3030,4;3038,0;31,91;287,5;7;COPDEM30;616
RGI2000-v7.0-G-11-00107;11;11-01;G006356E44868N;752664;731;2003-08-13T00:00:00;6,355914;44,867937;32;0,1163;0;0;0;0;;0;6,361165258368740;44,869914640627100;2892,3;3451,2;3226,8;3206,1;39,29;50,1;2;COPDEM30;694
RGI2000-v7.0-G-11-00108;11;11-01;G006359E44865N;752670;731;2003-09-21T00:00:00;6,359330;44,864916;32;0,0785;0;0;0;0;FR4N01083B06 du Sele 2;0;6,362301027699050;44,865677519097500;3008,5;3317,9;3163,3;3166,7;34,30;72,8;3;COPDEM30;456
RGI2000-v7.0-G-11-00109;11;11-01;G006367E44861N;752684;731;2003-09-21T00:00:00;6,370832;44,863652;32;2,0094;0;0;0;0;FR4N01083B06 du Sele 1;0;6,375584797780460;44,871519020994100;2524,1;3428,9;2998,6;2960,2;24,82;20,7;1;COPDEM30;2706
RGI2000-v7.0-G-11-00110;11;11-01;G006380E44858N;752695;731;2003-09-21T00:00:00;6,380872;44,858844;32;0,0147;0;0;0;0;FR4N01083A17 du Riou Blanc;0;6,381055560286570;44,857806425201400;3061,3;3158,4;3082,6;3095,7;20,03;197,5;5;COPDEM30;245
RGI2000-v7.0-G-11-00111;11;11-01;G006389E44864N;752706;731;2003-09-21T00:00:00;6,390610;44,863929;32;0,1995;0;0;0;0;FR4N01083B05 des Boeufs Rouges;0;6,388199174418300;44,867403400252700;2704,7;3385,8;3195,9;3145,2;36,36;1,8;1;COPDEM30;833
RGI2000-v7.0-G-11-00112;11;11-01;G006394E44858N;752707;731;2003-09-21T00:00:00;6,393467;44,858997;32;0,0506;0;0;0;0;FR4N01083A18 du Rascrouset;0;6,397118235818690;44,857292972824500;3071,8;3325,7;3210,7;3207,1;30,21;110,4;3;COPDEM30;508
RGI2000-v7.0-G-11-00113;11;11-01;G006399E44862N;752710;731;2003-09-21T00:00:00;6,398261;44,861244;32;0,0621;0;0;0;0;FR4N01083B02 de Claphouse;0;6,400734036248810;44,861174147090400;3111,8;3316,0;3192,4;3196,5;26,68;87,8;3;COPDEM30;434
RGI2000-v7.0-G-11-00114;11;11-01;G006366E44852N;752680;731;2003-09-21T00:00:00;6,367040;44,851427;32;0,0191;0;0;0;0;FR4N01083A15 du Gersa;0;6,367926184810240;44,850715481611200;2929,6;3007,2;2955,7;2958,3;21,45;118,4;4;COPDEM30;217
RGI2000-v7.0-G-11-00115;11;11-01;G006358E44853N;752667;731;2003-09-21T00:00:00;6,357496;44,852773;32;0,1337;0;0;0;0;FR4N01083A14 du Fournet 1;0;6,357860573498250;44,850616123443400;3091,1;3353,2;3214,8;3212,9;30,06;164,9;5;COPDEM30;538
RGI2000-v7.0-G-11-00116;11;11-01;G006357E44852N;752660;731;2003-09-21T00:00:00;6,354086;44,851748;32;0,0146;0;0;0;0;FR4N01083A14 du Fournet 1;0;6,354422599241060;44,851096350631000;3148,1;3257,0;3213,6;3210,3;32,64;163,8;5;COPDEM30;193
RGI2000-v7.0-G-11-00117;11;11-01;G006349E44849N;752650;731;2003-09-21T00:00:00;6,348857;44,848760;32;0,1236;0;0;0;0;FR4N01083A14 du Fournet 2;0;6,349654746679050;44,846617898933200;2918,5;3198,4;3020,8;3028,2;33,35;145,9;4;COPDEM30;404
RGI2000-v7.0-G-11-00118;11;11-01;G006342E44847N;752636;731;2003-09-21T00:00:00;6,342585;44,845535;32;0,1200;0;0;0;0;FR4N01083A13 des Bans;0;6,343693865113440;44,843381156470600;2797,3;3356,3;3069,4;3073,1;38,43;141,6;4;COPDEM30;778
RGI2000-v7.0-G-11-00119;11;11-01;G006331E44847N;752612;731;2003-09-21T00:00:00;6,331942;44,846476;32;0,1397;0;0;0;0;FR4N01172D04 Superieur de la Condamine;0;6,328926804496640;44,846861313827000;3044,4;3439,2;3278,4;3276,1;37,50;287,2;7;COPDEM30;495
RGI2000-v7.0-G-11-00120;11;11-01;G006329E44850N;752608;731;2003-09-21T00:00:00;6,329444;44,850669;32;0,0266;0;0;0;0;FR4N01172D04 Ouest des Bans;0;6,327992275126470;44,849735034806500;3268,3;3408,1;3342,6;3339,5;36,55;192,7;5;COPDEM30;247
RGI2000-v7.0-G-11-00121;11;11-01;G006318E44844N;752592;731;2003-09-21T00:00:00;6,318175;44,844441;32;0,5756;0;0;0;0;FR4N01172D05 de la Condamine;0;6,312184554056590;44,846988588677500;2316,9;2942,3;2469,5;2502,4;28,19;324,3;8;COPDEM30;1308
RGI2000-v7.0-G-11-00122;11;11-01;G006326E44830N;752606;731;2003-08-13T00:00:00;6,327213;44,830125;32;0,4411;0;0;0;0;FR4N01172E01 des Aupillous;0;6,320975004172350;44,829677529178100;2593,5;3088,3;2798,3;2812,1;27,98;295,4;8;COPDEM30;996
RGI2000-v7.0-G-11-00123;11;11-01;G006339E44832N;752630;731;2003-08-13T00:00:00;6,338768;44,832088;32;0,0250;0;0;0;0;FR4N01083A12 du Sellar 3;0;6,340388411786180;44,831866565787500;2873,5;3103,0;3034,9;3023,6;48,48;51,4;2;COPDEM30;219
RGI2000-v7.0-G-11-00124;11;11-01;G006341E44834N;752633;731;2003-08-13T00:00:00;6,341408;44,834549;32;0,0418;0;0;0;0;FR4N01083A12 du Sellar 2;0;6,343069168274570;44,834411034682200;2592,2;2873,1;2681,7;2697,4;34,87;68,7;3;COPDEM30;373
RGI2000-v7.0-G-11-00125;11;11-01;G006340E44833N;752622;731;2003-08-13T00:00:00;6,336706;44,835387;32;0,0400;0;0;0;0;FR4N01083A12 du Sellar 1;0;6,337732679525920;44,836317860477900;2833,0;3077,4;2976,9;2963,1;39,41;49,5;2;COPDEM30;405
RGI2000-v7.0-G-11-00126;11;11-01;G006345E44830N;752638;731;2003-09-21T00:00:00;6,344444;44,829386;32;0,1822;0;0;0;0;FR4N01083A11 de Bonvoisin;0;6,346543120556400;44,831728982112300;2512,6;3165,9;2776,8;2808,5;42,52;43,0;2;COPDEM30;800
RGI2000-v7.0-G-11-00127;11;11-01;G006338E44825N;752629;731;2003-09-21T00:00:00;6,338905;44,824326;32;0,2465;0;0;0;0;FR4N01172F01 du Jocelme;0;6,342397376068790;44,821294591371400;3041,6;3405,8;3204,4;3209,5;28,22;167,5;5;COPDEM30;985
RGI2000-v7.0-G-11-00128;11;11-01;G006342E44818N;752637;731;2003-09-21T00:00:00;6,343885;44,818279;32;0,1905;0;0;0;0;FR4N01172F01 de Surette;0;6,337541641254780;44,816812794045800;2741,0;3129,8;2920,5;2945,1;31,83;291,0;7;COPDEM30;681
RGI2000-v7.0-G-11-00129;11;11-01;G006348E44814N;752644;731;2003-09-21T00:00:00;6,346185;44,813337;32;0,2623;0;0;0;0;FR4N01083A09 Subeyrar du Loup;0;6,352805363408890;44,813929940538200;2877,4;3138,9;3000,0;3001,4;22,86;127,4;4;COPDEM30;1135
RGI2000-v7.0-G-11-00130;11;11-01;G006338E44813N;752626;731;2003-08-13T00:00:00;6,338107;44,812431;32;0,0341;0;0;0;0;FR4N01172F02 du Col de Sirac?;0;6,336596380346070;44,812473198986400;2692,4;2925,2;2783,9;2789,3;42,80;298,9;8;COPDEM30;360
RGI2000-v7.0-G-11-00131;11;11-01;G006342E44807N;752634;731;2003-08-13T00:00:00;6,341825;44,807147;32;0,0305;0;0;0;0;FR4N01083A08 de Jarroux;0;6,343463497653450;44,807662517443300;2970,1;3079,4;3045,6;3039,8;28,33;51,8;2;COPDEM30;258
RGI2000-v7.0-G-11-00132;11;11-01;G006345E44805N;752639;731;2003-08-13T00:00:00;6,345377;44,804275;32;0,0320;0;0;0;0;FR4N01083A08 du Queyre;0;6,346970386103690;44,803792912087200;2654,8;2918,3;2800,7;2797,2;44,59;99,8;3;COPDEM30;279
RGI2000-v7.0-G-11-00133;11;11-01;G006347E44799N;752646;731;2003-09-21T00:00:00;6,346668;44,798704;32;0,3326;0;0;0;0;FR4N01083A07 de Chanteloube;0;6,350454990566110;44,802768647060000;2529,0;3087,1;2746,9;2777,1;32,98;53,6;2;COPDEM30;1065
RGI2000-v7.0-G-11-00134;11;11-01;G006330E44793N;752632;731;2003-09-21T00:00:00;6,340573;44,794142;32;0,1561;0;0;0;0;FR4N01173D02 de la Pierre;0;6,337872967166200;44,792666544826600;2846,8;3038,6;2917,4;2920,5;26,01;236,6;6;COPDEM30;496
RGI2000-v7.0-G-11-00135;11;11-01;G006331E44803N;752615;731;2003-08-13T00:00:00;6,333367;44,803021;32;0,4807;0;0;0;0;FR4N01172F03 de Chabourneou;0;6,332238605592640;44,807647964209200;2399,6;3140,4;2830,0;2791,9;34,60;336,7;8;COPDEM30;1152
RGI2000-v7.0-G-11-00136;11;11-01;G006316E44796N;752591;731;2003-08-13T00:00:00;6,316272;44,795908;32;0,6021;0;0;0;0;FR4N01172F04 du Sirac;0;6,318690467260320;44,800875704334600;2383,6;3129,5;2648,0;2679,9;35,81;343,6;1;COPDEM30;1457
RGI2000-v7.0-G-11-00137;11;11-01;G006312E44785N;752585;731;2003-08-13T00:00:00;6,311235;44,785866;32;0,1298;0;0;0;0;FR4N01173D01 de la Veyrardonne;0;6,313501694912500;44,785177376913000;2838,2;3117,0;2935,0;2941,8;29,18;128,8;4;COPDEM30;532
RGI2000-v7.0-G-11-00138;11;11-01;G006301E44788N;752582;731;2003-09-21T00:00:00;6,303544;44,787512;32;0,1375;0;0;0;0;FR4N01172F06 de Vallonpierre;0;6,297054096705890;44,786738155683500;2855,4;3258,0;3094,2;3088,4;33,37;296,7;8;COPDEM30;734
RGI2000-v7.0-G-11-00139;11;11-01;G006297E44784N;752580;731;2003-09-21T00:00:00;6,297011;44,784461;32;0,0593;0;0;0;0;FR4N01172F06 de Gouiran;0;6,295713162492960;44,784780988781400;2725,0;2910,8;2793,0;2796,9;31,40;306,3;8;COPDEM30;399
RGI2000-v7.0-G-11-00140;11;11-01;G006262E44802N;752545;731;2003-09-21T00:00:00;6,261996;44,801945;32;0,0169;0;0;0;0;;0;6,262984006632310;44,802352520577100;2512,0;2588,1;2533,9;2539,8;22,98;41,6;2;COPDEM30;206
RGI2000-v7.0-G-11-00141;11;11-01;G006252E44784N;752529;731;2003-09-21T00:00:00;6,251655;44,784351;32;0,0197;0;0;0;0;;0;6,253480750626950;44,784231260041000;2428,4;2506,9;2455,3;2458,2;23,77;67,3;2;COPDEM30;257
RGI2000-v7.0-G-11-00142;11;11-01;G006250E44783N;752527;731;2003-09-21T00:00:00;6,250035;44,782644;32;0,0334;0;0;0;0;;0;6,250390342730150;44,783400434083600;2538,0;2646,0;2576,5;2579,9;29,67;58,5;2;COPDEM30;196
RGI2000-v7.0-G-11-00143;11;11-01;G006242E44782N;752520;731;2003-09-21T00:00:00;6,242358;44,782117;32;0,0566;0;0;0;0;FR4N01172H01 de Parieres;0;6,240904172273460;44,783061030698900;2681,1;2933,7;2780,0;2789,8;39,77;332,4;8;COPDEM30;313
RGI2000-v7.0-G-11-00144;11;11-01;G006237E44775N;752511;731;2003-09-21T00:00:00;6,236798;44,774824;32;0,0767;0;0;0;0;FR4N01172H02 Plat;0;6,235800744781270;44,777095387753200;2803,3;2986,2;2901,7;2901,8;26,95;298,7;8;COPDEM30;516
RGI2000-v7.0-G-11-00145;11;11-01;G006231E44772N;752506;731;2003-09-21T00:00:00;6,232479;44,770983;32;0,0990;0;0;0;0;FR4N01172H03 de Crupillouse;0;6,229831477975490;44,772503760255300;2603,7;2945,1;2747,5;2755,2;36,76;334,0;8;COPDEM30;554
RGI2000-v7.0-G-11-00146;11;11-01;G006210E44747N;752490;731;2003-09-21T00:00:00;6,209916;44,746815;32;0,1626;0;0;0;0;FR4N01173B01 du Mourre la Mine;0;6,212994075839040;44,749539697509400;2585,1;3005,6;2799,6;2798,2;33,85;4,0;1;COPDEM30;797
RGI2000-v7.0-G-11-00147;11;11-01;G006196E44743N;752483;731;2003-09-21T00:00:00;6,203394;44,744061;32;0,1674;0;0;0;0;;0;6,201614254572750;44,747980880745100;2648,9;3043,1;2816,9;2825,4;31,81;316,4;8;COPDEM30;887
RGI2000-v7.0-G-11-00148;11;11-01;G006197E44744N;752481;731;2003-09-21T00:00:00;6,199302;44,744037;32;0,1835;0;0;0;0;FR4N01172H04 de l'Aup;0;6,196288617657830;44,747947601692600;2425,4;3007,4;2628,8;2642,0;31,76;345,6;1;COPDEM30;937
RGI2000-v7.0-G-11-00149;11;11-01;G006195E44744N;752479;731;2003-09-21T00:00:00;6,194534;44,744360;32;0,0384;0;0;0;0;Glacier de l'Aup_2;0;6,194890311493810;44,745200990899000;2597,3;2770,6;2662,1;2667,8;39,83;36,1;2;COPDEM30;228
RGI2000-v7.0-G-11-00150;11;11-01;G006195E44737N;752478;731;2003-09-21T00:00:00;6,195314;44,737146;32;0,0490;0;0;0;0;;0;6,196417546248290;44,736161219070200;2791,8;2888,0;2827,8;2831,0;23,13;148,4;4;COPDEM30;294
RGI2000-v7.0-G-11-00151;11;11-01;G006190E44852N;752474;731;2003-08-13T00:00:00;6,193058;44,853075;32;0,0150;0;0;0;0;;0;6,193121582661830;44,852142405231100;2872,7;2961,9;2902,2;2908,7;23,66;218,1;6;COPDEM30;230
RGI2000-v7.0-G-11-00152;11;11-01;G006191E44853N;752473;731;2003-08-13T00:00:00;6,192251;44,854420;32;0,0162;0;0;0;0;FR4N01172B01 du Clot 1;0;6,192638426556420;44,853997948758200;2932,6;3005,5;2964,2;2964,9;32,21;188,5;5;COPDEM30;121
RGI2000-v7.0-G-11-00153;11;11-01;G006201E44854N;752482;731;2003-08-13T00:00:00;6,201122;44,854734;32;0,1113;0;0;0;0;FR4N01172B02 de l'Olan;0;6,198640399745500;44,852319946709100;2819,3;3206,1;3030,1;3012,7;33,78;169,2;5;COPDEM30;755
RGI2000-v7.0-G-11-00154;11;11-01;G006216E44862N;752492;731;2003-08-13T00:00:00;6,213166;44,861415;32;0,8076;0;0;0;0;FR4N01166F14 des Sellettes E 1;0;6,216420579198980;44,868217359847300;2381,7;3183,2;2579,8;2652,6;25,67;355,7;1;COPDEM30;1703
RGI2000-v7.0-G-11-00155;11;11-01;G006215E44861N;752501;731;2003-08-13T00:00:00;6,221822;44,862807;32;0,0223;0;0;0;0;;0;6,220699158685890;44,863070108637000;2688,7;2791,6;2708,4;2717,8;25,69;297,8;8;COPDEM30;190
RGI2000-v7.0-G-11-00156;11;11-01;G006188E44860N;752472;731;2003-08-13T00:00:00;6,188819;44,861490;32;0,0929;0;0;0;0;FR4N01171E05 de la Maye;0;6,188475454870940;44,865364119296100;2299,4;2525,7;2416,5;2415,0;38,25;302,8;8;COPDEM30;958
RGI2000-v7.0-G-11-00157;11;11-01;G006136E44867N;752430;731;2003-08-13T00:00:00;6,135992;44,866934;32;0,0601;0;0;0;0;FR4N01171G01 des Souffles;0;6,138116341878110;44,868425615093100;2508,3;2824,9;2678,2;2672,8;38,27;21,6;1;COPDEM30;458
RGI2000-v7.0-G-11-00158;11;11-01;G006151E44901N;752442;731;2003-08-13T00:00:00;6,149337;44,901045;32;0,0224;0;0;0;0;Glacier de la Mariande_3;0;6,150264921212500;44,901417146300300;2961,5;3048,1;3002,9;3003,7;27,29;79,1;3;COPDEM30;174
RGI2000-v7.0-G-11-00159;11;11-01;G006152E44901N;752448;731;2003-08-13T00:00:00;6,152039;44,901011;32;0,0131;0;0;0;0;;0;6,152601309645640;44,901171537114300;2898,7;2963,0;2921,4;2924,6;25,05;52,9;2;COPDEM30;141
RGI2000-v7.0-G-11-00160;11;11-01;G006158E44900N;752455;731;2003-08-13T00:00:00;6,158123;44,899632;32;0,0857;0;0;0;0;;0;6,159968143046380;44,900680903018800;2667,1;2948,9;2806,1;2811,3;31,31;27,7;2;COPDEM30;439
RGI2000-v7.0-G-11-00161;11;11-01;G006214E44963N;752495;731;2003-08-13T00:00:00;6,214059;44,963130;32;0,0184;0;0;0;0;FR4N01166A12 du Routier Superieur;0;6,213548533300880;44,963557759307600;2940,0;3036,7;2983,3;2986,7;32,46;337,7;1;COPDEM30;184
RGI2000-v7.0-G-11-00162;11;11-01;G006223E44966N;752503;731;2003-08-13T00:00:00;6,223386;44,966434;32;0,0332;0;0;0;0;FR4N01166A09 Suspendu 2;0;6,224362459218650;44,967520984876100;3079,9;3313,3;3251,8;3237,0;37,01;13,3;1;COPDEM30;330
RGI2000-v7.0-G-11-00163;11;11-01;G006217E44970N;752496;731;2003-08-13T00:00:00;6,217309;44,970500;32;0,0240;0;0;0;0;FR4N01166A11 de Burlan;0;6,217412699620590;44,971493461147300;2562,5;2748,9;2692,3;2684,2;39,68;1,6;1;COPDEM30;233
RGI2000-v7.0-G-11-00164;11;11-01;G006235E44965N;752510;731;2003-08-13T00:00:00;6,235683;44,965338;32;0,0337;0;0;0;0;FR4N01166B04 Ouest du Soreiller;0;6,235242792901390;44,963898376703400;2960,2;3156,9;3009,2;3022,0;28,60;213,9;6;COPDEM30;378
RGI2000-v7.0-G-11-00165;11;11-01;G006239E44970N;752517;731;2003-08-13T00:00:00;6,239272;44,970327;32;0,0926;0;0;0;0;FR4N01166A08 Ouest du Diable;0;6,239243365831310;44,972743471718300;2604,7;3123,3;2847,1;2828,7;41,57;1,6;1;COPDEM30;596
RGI2000-v7.0-G-11-00166;11;11-01;G006247E44972N;752524;731;2003-08-13T00:00:00;6,247587;44,971484;32;0,1906;0;0;0;0;FR4N01166A07 Est du Diable;0;6,243072082813060;44,973640890826500;2663,4;3140,7;2873,8;2879,9;43,56;350,6;1;COPDEM30;694
RGI2000-v7.0-G-11-00167;11;11-01;G006245E44966N;752522;731;2003-08-13T00:00:00;6,245166;44,965983;32;0,0263;0;0;0;0;FR4N01166B05 du Soreiller;0;6,246075935348210;44,965196347052800;2931,4;3049,5;2964,4;2972,9;29,81;155,1;4;COPDEM30;215
RGI2000-v7.0-G-11-00168;11;11-01;G006254E44967N;752536;731;2003-08-13T00:00:00;6,256899;44,967739;32;0,0132;0;0;0;0;FR4N01166B06 Est du Soreiller;0;6,256462699555230;44,966820767640800;3258,3;3347,4;3299,1;3301,2;31,96;211,9;6;COPDEM30;170
RGI2000-v7.0-G-11-00169;11;11-01;G006265E44964N;752546;731;2003-08-13T00:00:00;6,264995;44,969397;32;0,1064;0;0;0;0;FR4N01166C03 du Plaret 2;0;6,266967929879570;44,968784760891900;3105,7;3373,1;3216,4;3227,6;33,78;126,3;4;COPDEM30;488
RGI2000-v7.0-G-11-00170;11;11-01;G006269E44973N;752552;731;2003-08-13T00:00:00;6,269600;44,972521;32;0,0297;0;0;0;0;FR4N01166C04 Nord du Plaret;0;6,269081861181900;44,971435884436800;3264,0;3449,4;3341,8;3348,1;34,58;159,7;5;COPDEM30;284
RGI2000-v7.0-G-11-00171;11;11-01;G006271E44968N;752553;731;2003-08-13T00:00:00;6,271337;44,968076;32;0,0176;0;0;0;0;FR4N01166C03 du Plaret 3;0;6,271930048103970;44,967745007691000;2920,0;3027,6;2950,2;2959,7;25,64;141,2;4;COPDEM30;280
RGI2000-v7.0-G-11-00172;11;11-01;G006266E44965N;752548;731;2003-08-13T00:00:00;6,267311;44,962899;32;0,4505;0;0;0;0;FR4N01166C03 du Plaret 1;0;6,272670958999400;44,961544673155800;2817,1;3264,4;3015,8;3017,3;26,98;87,0;3;COPDEM30;1027
RGI2000-v7.0-G-11-00173;11;11-01;G006261E44961N;752544;731;2003-08-13T00:00:00;6,261098;44,961370;32;0,0388;0;0;0;0;FR4N01166B08 du Col Nord du Plaret;0;6,258321127344120;44,961968166299700;3107,8;3281,7;3193,3;3198,1;33,33;244,3;6;COPDEM30;196
RGI2000-v7.0-G-11-00174;11;11-01;G006260E44958N;752543;731;2003-08-13T00:00:00;6,260979;44,957775;32;0,0101;0;0;0;0;FR4N01166B09 du Col Sud du Plaret 1;0;6,260359685775650;44,957442638271000;3114,0;3225,4;3168,4;3167,9;50,98;277,3;7;COPDEM30;85
RGI2000-v7.0-G-11-00175;11;11-01;G006257E44954N;752535;731;2003-08-13T00:00:00;6,257148;44,954308;32;0,0376;0;0;0;0;FR4N01166B10 Ouest de la Tete du Rouget;0;6,254922966750990;44,954477641200400;2874,5;3091,4;2986,8;2988,3;44,65;324,3;8;COPDEM30;385
RGI2000-v7.0-G-11-00176;11;11-01;G006270E44957N;752551;731;2003-08-13T00:00:00;6,269820;44,956606;32;0,1282;0;0;0;0;FR4N01166C02 de l'Arena;0;6,273197701894280;44,957629119643300;2769,3;3103,1;2955,0;2945,7;34,43;53,6;2;COPDEM30;585
RGI2000-v7.0-G-11-00177;11;11-01;G006272E44954N;752554;731;2003-08-13T00:00:00;6,272567;44,954007;32;0,0288;0;0;0;0;FR4N01166C01 de l'Arena Suspendu;0;6,273331148090330;44,955008044373400;2925,4;3087,3;3010,1;3010,9;33,38;34,9;2;COPDEM30;249
RGI2000-v7.0-G-11-00178;11;11-01;G006277E44973N;752561;731;2003-08-13T00:00:00;6,277366;44,973244;32;0,0383;0;0;0;0;;0;6,277709374382480;44,973777652211700;3103,4;3252,1;3193,8;3197,4;30,16;44,4;2;COPDEM30;230
RGI2000-v7.0-G-11-00179;11;11-01;G006282E44973N;752565;731;2003-08-13T00:00:00;6,281564;44,973440;32;0,0533;0;0;0;0;;0;6,283797024131720;44,973582511583700;2856,6;3140,1;2943,7;2963,6;44,23;36,3;2;COPDEM30;446
RGI2000-v7.0-G-11-00180;11;11-01;G006278E44975N;752556;731;2003-08-13T00:00:00;6,274950;44,976216;32;0,1193;0;0;0;0;FR4N01166C05 de la Gandoliere 1;0;6,276425850419290;44,977203597656100;2861,6;3358,0;3141,5;3126,3;32,05;71,0;3;COPDEM30;466
RGI2000-v7.0-G-11-00181;11;11-01;G006273E44978N;752555;731;2003-08-13T00:00:00;6,273323;44,978286;32;0,0165;0;0;0;0;;0;6,274472906787850;44,978174910138300;3158,4;3238,1;3199,1;3198,0;26,67;116,5;4;COPDEM30;192
RGI2000-v7.0-G-11-00182;11;11-01;G006274E44992N;752557;731;2003-08-13T00:00:00;6,274784;44,987632;32;1,8934;0;0;0;0;FR4N01166A04 de la Selle 1;0;6,262964667532390;44,979518093769700;2686,6;3740,0;3105,0;3106,3;24,97;267,9;7;COPDEM30;3062
RGI2000-v7.0-G-11-00183;11;11-01;G006285E44987N;752571;731;2003-08-13T00:00:00;6,284884;44,987228;32;0,0429;0;0;0;0;FR4N01166C08 de la Breche du Replat;0;6,287094013582960;44,986363664731400;3108,1;3273,3;3191,7;3194,1;30,05;77,4;3;COPDEM30;392
RGI2000-v7.0-G-11-00184;11;11-01;G006285E44990N;752573;731;2003-08-13T00:00:00;6,285773;44,989674;32;0,0205;0;0;0;0;FR4N01166C09 de la Breche du Rat;0;6,286986695586200;44,989750869340300;3120,7;3221,9;3173,6;3171,4;33,37;69,1;3;COPDEM30;208
